date,fc,v,wt,co2,o2,cer,our,p
3264,80.284,82573,91011,2.1337,2.1095,0.18107,1.6325,13.512
3265,80.079,82620,91069,2.1376,2.1342,0.18082,1.6355,13.561
3266,80.45,82666,91128,2.1415,2.119,0.18096,1.6385,13.609
3267,79.885,82713,91186,2.1454,2.126,0.18089,1.6415,13.658
3268,80,82761,91245,2.1493,2.1473,0.18068,1.6445,13.708
3269,81.708,82808,91304,2.1533,2.1693,0.18046,1.6475,13.757
3270,84.099,82856,91364,2.1573,2.1975,0.18018,1.6506,13.808
3271,87.013,82904,91424,1.7632,2.1818,0.18524,1.6844,13.858
3272,89.224,82952,91484,1.741,2.0955,0.18595,1.663,13.908
3273,91.588,83000,91544,1.7425,2.0835,0.18603,1.6645,13.958
3274,92.53,83048,91603,1.7456,2.0649,0.18617,1.6674,14.007
3275,90.757,83095,91662,1.7487,2.0662,0.18615,1.6704,14.056
3276,89.167,83141,91720,1.7518,2.0662,0.18615,1.6734,14.106
3277,88.549,83186,91777,1.755,2.0753,0.18607,1.6764,14.156
3278,88.462,83231,91833,1.7581,2.0908,0.18595,1.6794,14.206
3279,86.431,83275,91888,1.7612,2.1007,0.18587,1.6824,14.256
3280,84.395,83319,91944,1.7643,2.1087,0.1858,1.6854,14.307
3281,82.145,83363,92000,1.7674,2.0859,0.18597,1.6883,14.356
3282,79.332,83408,92057,1.7705,2.0903,0.18593,1.6913,14.407
3283,76.183,83454,92115,1.7736,2.0867,0.18595,1.6943,14.457
3284,72.35,83501,92173,1.7767,2.0903,0.18592,1.6972,14.506
3285,69.301,83547,92231,1.7797,2.0838,0.18596,1.7002,14.556
3286,65.424,83594,92289,1.7827,2.0642,0.18611,1.7031,14.606
3287,19.627,83640,92348,1.7857,2.0805,0.18598,1.706,14.655
3288,93.519,83687,92405,1.7887,2.0683,0.18606,1.7088,14.704
3289,87.148,83732,92463,1.7916,2.065,0.18608,1.7116,14.754
3290,78.762,83778,92520,1.7945,2.0717,0.18603,1.7144,14.803
3291,73.244,83823,92576,1.7974,2.0589,0.18612,1.7172,14.852
3292,67.779,83868,92633,1.8003,2.0607,0.1861,1.7199,14.9
3293,62.93,83913,92690,1.8032,2.0853,0.18591,1.7227,14.95
3294,59.388,83959,92747,1.8061,2.0753,0.18598,1.7255,15
3295,56.63,84005,92804,1.809,2.0622,0.18607,1.7283,15.049
3296,55.401,84052,92863,1.8119,2.0797,0.18593,1.7311,15.099
3297,54.756,84099,92922,1.8148,2.0745,0.18597,1.7339,15.149
3298,53.21,84147,92981,1.8177,2.0695,0.186,1.7367,15.199
3299,51.628,84196,93042,1.8207,2.0854,0.18587,1.7395,15.249
3300,51.406,84245,93103,1.8237,2.0804,0.18591,1.7424,15.298
3301,50.323,84295,93164,1.8266,2.0817,0.18589,1.7452,15.348
3302,49.023,84344,93226,1.8295,2.0968,0.18577,1.748,15.397
3303,47.643,84394,93287,1.8324,2.0859,0.18585,1.7508,15.448
3304,46.361,84443,93348,1.8354,2.0904,0.18581,1.7536,15.498
3305,45.715,84492,93409,1.8383,2.0969,0.18575,1.7564,15.549
3306,45.775,84541,93469,1.8411,2.0724,0.18593,1.7592,15.599
3307,44.116,84589,93529,1.8439,2.061,0.18601,1.7619,15.648
3308,42.956,84637,93589,1.8468,2.0675,0.18596,1.7646,15.698
3309,42.527,84686,93649,1.8495,2.0633,0.18599,1.7673,15.747
3310,42.169,84734,93709,1.8523,2.0649,0.18597,1.7699,15.795
3311,41.998,84783,93769,1.855,2.0836,0.18582,1.7725,15.844
3312,41.702,84831,93829,1.8578,2.0681,0.18593,1.7752,15.892
3313,41.042,84880,93889,1.8605,2.0648,0.18595,1.7778,15.939
3314,40.208,84929,93949,1.8631,2.0827,0.18581,1.7803,15.987
3315,39.737,84977,94010,1.8658,2.0933,0.18573,1.7829,16.035
3316,40.4,85026,94069,1.8685,2.0743,0.18587,1.7854,16.082
3317,40.516,85074,94129,1.8711,2.072,0.18588,1.788,16.129
3318,40.935,85122,94189,1.8738,2.071,0.18588,1.7905,16.176
3319,41.807,85170,94248,1.8764,2.0742,0.18585,1.7931,16.223
3320,42.159,85217,94307,1.8791,2.0597,0.18596,1.7956,16.27
3321,42.669,84563,93566,1.8717,2.0543,0.18601,1.7886,16.317
3322,42.494,83907,92823,1.8595,2.0448,0.18611,1.7768,16.365
3323,43.515,83248,92077,1.8469,2.0579,0.18603,1.7647,16.413
3324,46.172,82585,91327,1.8343,2.0918,0.1858,1.7526,16.462
3325,49.425,81920,90574,1.8217,2.1032,0.18573,1.7405,16.512
3326,53.099,81254,89821,1.8091,2.1228,0.18561,1.7284,16.563
3327,56.082,80589,89069,1.7965,2.1023,0.18579,1.7163,16.614
3328,57.101,79927,88321,1.7839,2.0928,0.18589,1.7042,16.665
3329,57.056,79270,87576,1.7713,2.0701,0.18608,1.6921,16.717
3330,56.368,78615,86834,1.7588,2.0333,0.18639,1.6801,16.768
3331,55.513,78662,86893,1.7567,2.0309,0.18641,1.6781,16.819
3332,52.986,78712,86954,1.7591,2.0087,0.18657,1.6804,16.869
3333,49,78763,87017,1.7619,2.0186,0.18649,1.6831,16.919
3334,46.957,78815,87080,1.7647,2.0183,0.18649,1.6857,16.968
3335,43.328,78868,87145,1.7674,2.0121,0.18653,1.6884,17.018
3336,40.963,78921,87209,1.7702,2.0166,0.18649,1.691,17.067
3337,40.027,78973,87273,1.7729,2.0169,0.18648,1.6936,17.116
3338,39.295,79025,87336,1.7756,2.0248,0.18642,1.6962,17.165
3339,38.964,79076,87398,1.7782,2.0359,0.18633,1.6988,17.214
3340,38.684,79126,87459,1.7809,2.0442,0.18626,1.7013,17.262
3341,38.863,79174,87519,1.7835,2.0657,0.18609,1.7038,17.311
3342,39.239,79222,87578,1.7861,2.0826,0.18596,1.7063,17.36
3343,39.441,79268,87636,1.7887,2.1007,0.18582,1.7088,17.408
3344,39.364,79314,87693,1.7912,2.0985,0.18583,1.7112,17.456
3345,37.696,79361,87750,1.7937,2.1086,0.18575,1.7136,17.503
3346,36.722,79407,87808,1.7961,2.1106,0.18573,1.716,17.55
3347,35.465,79455,87867,1.7986,2.1065,0.18575,1.7183,17.597
3348,35.013,79503,87926,1.8011,2.1041,0.18577,1.7207,17.644
3349,35.611,79551,87986,1.8036,2.1042,0.18576,1.7231,17.691
3350,35.17,79600,88046,1.8061,2.098,0.1858,1.7255,17.738
3351,34.749,79650,88107,1.8086,2.1163,0.18566,1.7279,17.786
3352,35.472,79700,88168,1.8111,2.1114,0.18569,1.7303,17.833
3353,35.506,79750,88229,1.8136,2.103,0.18575,1.7327,17.879
3354,33.711,79800,88290,1.816,2.1238,0.18559,1.735,17.926
3355,32.853,79849,88351,1.8184,2.1125,0.18567,1.7374,17.972
3356,31.422,79898,88411,1.8208,2.1044,0.18573,1.7396,18.018
3357,30.006,79946,88470,1.8232,2.107,0.1857,1.7419,18.064
3358,29.647,79995,88529,1.8256,2.1067,0.1857,1.7442,18.109
3359,29.545,80042,88588,1.8279,2.1155,0.18563,1.7465,18.154
3360,28.83,80090,88647,1.8302,2.1229,0.18557,1.7487,18.199
3361,28.955,80137,88705,1.8326,2.1402,0.18543,1.751,18.245
3362,29.378,80185,88764,1.8349,2.1418,0.18542,1.7532,18.29
3363,30.186,80232,88822,1.8373,2.1517,0.18534,1.7555,18.336
3364,31.359,80280,88881,1.8396,2.1566,0.18529,1.7577,18.381
3365,31.529,80327,88940,1.842,2.1831,0.18509,1.76,18.427
3366,31.963,80375,88999,1.8443,2.1901,0.18503,1.7622,18.472
3367,31.895,80423,89058,1.8466,2.1931,0.185,1.7645,18.517
3368,32.162,80471,89117,1.8489,2.1861,0.18505,1.7666,18.561
3369,31.807,80519,89175,1.8512,2.2086,0.18487,1.7688,18.605
3370,31.417,80566,89234,1.8535,2.2133,0.18483,1.771,18.65
3371,31.893,80613,89292,1.8558,2.1841,0.18505,1.7733,18.695
3372,31.576,80660,89350,1.8581,2.1833,0.18505,1.7755,18.74
3373,31.703,80707,89408,1.8604,2.1663,0.18518,1.7777,18.784
3374,31.327,80755,89467,1.8626,2.1761,0.1851,1.7798,18.827
3375,29.867,80803,89525,1.8648,2.1684,0.18516,1.782,18.87
3376,27.764,80851,89585,1.867,2.1595,0.18522,1.7841,18.913
3377,25.959,80900,89644,1.8692,2.1457,0.18532,1.7862,18.955
3378,23.841,80949,89704,1.8714,2.1455,0.18532,1.7883,18.998
3379,22.614,80998,89764,1.8735,2.1351,0.18539,1.7903,19.038
3380,20.436,81047,89824,1.8757,2.1332,0.1854,1.7924,19.079
3381,18.356,81095,89884,1.8778,2.1384,0.18536,1.7944,19.12
3382,18.154,81144,89943,1.8799,2.1414,0.18533,1.7965,19.162
3383,17.009,81192,90002,1.8821,2.1539,0.18523,1.7985,19.203
3384,16.613,81240,90061,1.8842,2.1533,0.18523,1.8006,19.244
3385,16.423,81287,90119,1.8863,2.1412,0.18532,1.8026,19.285
3386,15.741,81335,90177,1.8884,2.132,0.18539,1.8046,19.326
3387,15.484,81382,90235,1.8905,2.1307,0.18539,1.8066,19.366
3388,15.271,81428,90292,1.8925,2.1101,0.18555,1.8086,19.406
3389,14.385,81475,90349,1.8945,2.1074,0.18557,1.8105,19.446
3390,13.746,81521,90406,1.8965,2.1068,0.18557,1.8124,19.486
3391,12.925,81567,90463,1.8985,2.1197,0.18546,1.8143,19.527
3392,13.65,81613,90520,1.9005,2.116,0.18549,1.8162,19.567
3393,13.392,81659,90577,1.9024,2.1183,0.18547,1.8181,19.607
3394,13.19,81706,90634,1.9044,2.124,0.18542,1.82,19.648
3395,13.677,81753,90692,1.9063,2.0915,0.18566,1.8218,19.687
3396,12.242,81800,90750,1.9082,2.0732,0.1858,1.8236,19.726
3397,10.045,81848,90808,1.91,2.0849,0.18571,1.8254,19.765
3398,9.1267,81896,90867,1.9119,2.0935,0.18564,1.8272,19.805
3399,9.1274,81944,90925,1.9138,2.0852,0.1857,1.829,19.844
3400,8.4774,81991,90983,1.9157,2.1101,0.1855,1.8309,19.884
3401,9.3787,82038,91041,1.9176,2.0959,0.18561,1.8327,19.923
3402,10.187,82085,91098,1.9196,2.1082,0.18551,1.8346,19.964
3403,11.583,82131,91155,1.9215,2.0973,0.18559,1.8364,20.003
3404,12.409,82177,91212,1.9234,2.086,0.18567,1.8383,20.042
3405,12.133,82224,91270,1.9253,2.0846,0.18568,1.8401,20.081
3406,12.191,82271,91327,1.9272,2.0738,0.18576,1.8419,20.12
3407,11.562,82318,91385,1.929,2.0658,0.18582,1.8436,20.157
3408,9.8646,82365,91443,1.9308,2.0611,0.18585,1.8454,20.195
3409,8.4669,82412,91500,1.9326,2.0691,0.18578,1.8471,20.233
3410,7.0019,82459,91558,1.9344,2.0803,0.1857,1.8488,20.271
3411,6.8488,82505,91614,1.9362,2.0581,0.18586,1.8505,20.309
3412,5.8287,82551,91671,1.938,2.07,0.18577,1.8523,20.347
3413,5.6069,82596,91726,1.9397,2.0642,0.18581,1.8539,20.384
3414,4.4916,82641,91781,1.9414,2.0745,0.18573,1.8556,20.422
3415,4.4167,82685,91836,1.9432,2.0983,0.18554,1.8573,20.46
3416,5.3871,82729,91891,1.9449,2.0937,0.18557,1.859,20.498
3417,5.3585,82773,91946,1.9467,2.0956,0.18556,1.8606,20.536
3418,4.9247,82819,92002,1.9484,2.0821,0.18566,1.8623,20.574
3419,4.2518,82865,92059,1.9501,2.0695,0.18575,1.8639,20.611
3420,2.7621,82913,92117,1.9517,2.0544,0.18586,1.8655,20.647
3421,0.065128,82962,92176,1.9534,2.0377,0.18598,1.8671,20.683
3422,0.0001,83010,92235,1.9549,2.0437,0.18594,1.8686,20.719
3423,0.0001,83058,92293,1.9565,2.0546,0.18585,1.8701,20.755
3424,0.0001,83105,92350,1.9581,2.0491,0.18589,1.8716,20.791
3425,0.0001,83150,92406,1.9597,2.0524,0.18586,1.8732,20.828
3426,0.0001,83195,92461,1.9613,2.0799,0.18565,1.8747,20.865
3427,0.0001,83238,92515,1.9629,2.0838,0.18562,1.8762,20.902
3428,5.5098,83282,92569,1.9645,2.0947,0.18553,1.8777,20.94
3429,3.49,83326,92624,1.9661,2.098,0.1855,1.8793,20.978
3430,1.0887,83372,92680,1.9677,2.1029,0.18546,1.8808,21.016
3431,0.0001,83419,92738,1.9693,2.1106,0.1854,1.8824,21.053
3432,0.0001,83467,92797,1.971,2.0955,0.18551,1.884,21.091
3433,0.0001,83517,92857,1.9726,2.105,0.18544,1.8856,21.129
3434,0.0001,83568,92919,1.9743,2.0871,0.18557,1.8872,21.167
3435,0.0001,83619,92981,1.976,2.0898,0.18554,1.8889,21.204
3436,0.0001,83671,93043,1.9777,2.0968,0.18549,1.8904,21.241
3437,0.0001,83722,93105,1.9793,2.1068,0.18541,1.892,21.279
3438,5.971,83772,93166,1.981,2.1308,0.18522,1.8937,21.318
3439,4.2821,83820,93226,1.9828,2.1572,0.18502,1.8953,21.358
3440,3.6045,83868,93284,1.9845,2.1837,0.18481,1.897,21.399
3441,3.7989,83914,93342,1.9863,2.1834,0.18481,1.8987,21.439
3442,4.0607,83959,93398,1.988,2.1794,0.18484,1.9004,21.479
3443,3.9389,84004,93454,1.9897,2.176,0.18486,1.902,21.519
3444,3.423,84050,93510,1.9913,2.1666,0.18493,1.9036,21.558
3445,2.7537,84095,93567,1.993,2.1846,0.18479,1.9052,21.599
3446,3.361,84142,93625,1.9947,2.1831,0.1848,1.9068,21.638
3447,2.8118,84189,93683,1.9964,2.1807,0.18481,1.9085,21.679
3448,3.138,84237,93742,1.9982,2.1746,0.18486,1.9101,21.719
3449,2.5889,84286,93802,1.9998,2.1555,0.185,1.9118,21.758
3450,1.2556,84334,93861,2.0015,2.151,0.18503,1.9133,21.798
3451,0.20921,84382,93920,2.0031,2.1536,0.18501,1.9149,21.837
3452,0.0001,84429,93978,2.0047,2.1572,0.18498,1.9164,21.876
3453,0.0001,84475,94035,2.0062,2.1537,0.185,1.9179,21.914
3454,0.0001,84521,94092,2.0078,2.1568,0.18497,1.9194,21.953
3455,0.0001,84566,94148,2.0094,2.1612,0.18494,1.921,21.993
3456,0.0001,84612,94205,2.011,2.1392,0.1851,1.9225,22.032
3457,0.0001,84657,94261,2.0126,2.1381,0.18511,1.924,22.071
3458,0.0001,84703,94318,2.0142,2.1419,0.18508,1.9256,22.111
3459,0.0001,84750,94376,2.0158,2.1577,0.18495,1.9272,22.15
3460,0.0001,84796,94433,2.0174,2.154,0.18498,1.9287,22.189
3461,0.0001,84842,94491,2.019,2.1511,0.185,1.9302,22.228
3462,0.0001,84888,94548,2.0207,2.1532,0.18498,1.9318,22.267
3463,0.0001,84935,94605,2.0222,2.1584,0.18493,1.9333,22.307
3464,0.0001,84980,94662,2.0239,2.1718,0.18483,1.9349,22.346
3465,0.0001,85026,94719,2.0255,2.164,0.18489,1.9364,22.386
3466,0.0001,85072,94777,2.0271,2.1455,0.18502,1.9379,22.425
3467,0.0001,85119,94834,2.0286,2.1295,0.18514,1.9394,22.462
3468,0.0001,85165,94891,2.0301,2.1123,0.18527,1.9408,22.5
3469,0.0001,85212,94949,2.0315,2.0911,0.18543,1.9422,22.536
3470,0.0001,85259,95007,2.0329,2.0934,0.18541,1.9436,22.572
3471,4.0895,84609,94264,2.0235,2.0657,0.18564,1.9346,22.608
3472,1.2268,83957,93519,2.0089,2.0759,0.18559,1.9205,22.644
3473,13.309,83299,92768,1.9939,2.08,0.18559,1.9061,22.682
3474,10.019,82638,92014,1.9789,2.0838,0.18558,1.8916,22.722
3475,7.7287,81975,91258,1.9639,2.0778,0.18566,1.8772,22.763
3476,7.6441,81311,90501,1.9488,2.0413,0.18597,1.8627,22.803
3477,6.4824,80650,89747,1.9338,2.0369,0.18603,1.8482,22.843
3478,4.9631,79993,88996,1.9187,2.0226,0.18616,1.8338,22.884
3479,3.3067,79339,88249,1.9037,1.979,0.18652,1.8194,22.923
3480,0.027883,78688,87505,1.8887,1.9372,0.18687,1.8049,22.962
3481,0.0001,78733,87561,1.8848,1.9184,0.18702,1.8012,23
3482,0.0001,78779,87617,1.8858,1.9037,0.18713,1.8021,23.038
3483,3.1761,78825,87674,1.8872,1.9247,0.18697,1.8034,23.076
3484,0.0001,78871,87731,1.8885,1.9355,0.18688,1.8047,23.114
3485,0.0001,78917,87788,1.8899,1.9332,0.1869,1.806,23.151
3486,3.8537,78963,87844,1.8912,1.9472,0.18679,1.8073,23.189
3487,1.1561,79009,87901,1.8926,1.9368,0.18687,1.8086,23.226
3488,12.278,79055,87957,1.894,1.9511,0.18676,1.81,23.264
3489,8.0406,79101,88014,1.8954,1.9552,0.18672,1.8113,23.302
3490,3.0125,79146,88070,1.8967,1.9624,0.18666,1.8126,23.34
3491,0.0001,79192,88126,1.8981,1.9639,0.18665,1.8139,23.378
3492,0.0001,79236,88181,1.8994,1.9546,0.18672,1.8152,23.416
3493,3.9666,79281,88236,1.9007,1.9619,0.18666,1.8165,23.454
3494,1.19,79325,88291,1.902,1.9661,0.18663,1.8177,23.491
3495,12.541,79369,88345,1.9033,1.9604,0.18667,1.8189,23.528
3496,7.6656,79413,88400,1.9046,1.9217,0.18696,1.8201,23.565
3497,0.54316,79457,88455,1.9058,1.9268,0.18692,1.8213,23.601
3498,0.16295,79502,88510,1.907,1.9292,0.1869,1.8225,23.637
3499,3.1847,79547,88565,1.9083,1.9186,0.18697,1.8237,23.673
3500,0.95542,79592,88621,1.9095,1.9125,0.18702,1.8249,23.709
3501,11.957,79637,88676,1.9107,1.9118,0.18702,1.826,23.745
3502,4.8494,79682,88732,1.9119,1.9034,0.18708,1.8272,23.78
3503,1.4548,79727,88787,1.9131,1.9008,0.1871,1.8284,23.816
3504,7.2566,79771,88842,1.9143,1.9113,0.18702,1.8295,23.851
3505,2.177,79815,88897,1.9155,1.9129,0.187,1.8307,23.887
3506,17.2,79858,88951,1.9167,1.9172,0.18697,1.8318,23.923
3507,10.996,79902,89005,1.9179,1.9213,0.18694,1.833,23.959
3508,3.1124,79946,89059,1.9191,1.9214,0.18693,1.8341,23.995
3509,0.93371,79989,89114,1.9203,1.9252,0.1869,1.8353,24.031
3510,5.4722,80033,89169,1.9215,1.9104,0.18701,1.8364,24.067
3511,1.6416,80078,89224,1.9228,1.9176,0.18695,1.8376,24.103
3512,15.085,80123,89279,1.924,1.9022,0.18707,1.8388,24.138
3513,8.1355,80168,89335,1.9252,1.9193,0.18694,1.84,24.173
3514,2.4406,80213,89391,1.9264,1.9299,0.18685,1.8412,24.209
3515,10.753,80258,89447,1.9277,1.9545,0.18666,1.8424,24.246
3516,4.9404,80302,89503,1.929,1.9619,0.18661,1.8436,24.283
3517,0.0001,80346,89558,1.9302,1.97,0.18654,1.8448,24.32
3518,0.0001,80390,89612,1.9315,1.9766,0.18649,1.846,24.356
3519,3.7117,80433,89666,1.9327,1.9856,0.18642,1.8472,24.392
3520,1.1135,80476,89720,1.9339,1.9921,0.18637,1.8484,24.429
3521,13.113,80518,89774,1.9352,2.0096,0.18623,1.8496,24.465
3522,7.1117,80562,89828,1.9364,1.9878,0.1864,1.8507,24.501
3523,2.1335,80606,89883,1.9376,1.9687,0.18654,1.8519,24.537
3524,9.2624,80651,89939,1.9388,1.9739,0.1865,1.8531,24.573
3525,2.2587,80695,89995,1.94,1.9717,0.18651,1.8542,24.609
3526,0.67761,80740,90050,1.9412,1.9782,0.18646,1.8554,24.644
3527,4.5516,80784,90105,1.9424,1.9872,0.18639,1.8565,24.681
3528,1.3655,80827,90159,1.9436,1.9831,0.18642,1.8577,24.717
3529,12.853,80869,90212,1.9448,1.9899,0.18636,1.8588,24.753
3530,6.2425,80910,90265,1.9459,1.9994,0.18629,1.8599,24.79
3531,1.8728,80952,90318,1.9471,1.9819,0.18642,1.861,24.827
3532,8.5618,80994,90371,1.9482,1.9579,0.1866,1.8621,24.863
3533,1.4539,81037,90425,1.9494,1.9533,0.18663,1.8632,24.899
3534,0.43616,81081,90480,1.9505,1.9211,0.18687,1.8643,24.935
3535,3.3581,81125,90535,1.9516,1.9285,0.18682,1.8654,24.971
3536,1.0074,81168,90589,1.9527,1.9114,0.18694,1.8664,25.006
3537,10.819,81211,90643,1.9537,1.9125,0.18693,1.8674,25.041
3538,3.2457,81253,90696,1.9548,1.9148,0.18691,1.8685,25.076
3539,22.898,81294,90749,1.9559,1.9416,0.18671,1.8695,25.113
3540,16.641,81335,90801,1.957,1.9643,0.18653,1.8706,25.15
3541,8.7997,81376,90853,1.9581,1.9586,0.18658,1.8716,25.186
3542,2.6399,81417,90906,1.9592,1.978,0.18643,1.8727,25.223
3543,10.687,81460,90959,1.9603,1.978,0.18642,1.8737,25.259
3544,3.1323,81502,91013,1.9614,1.9538,0.18661,1.8748,25.296
3545,0.93969,81545,91067,1.9624,1.9484,0.18664,1.8758,25.331
3546,4.2468,81588,91122,1.9635,1.952,0.18662,1.8768,25.365
3547,1.274,81631,91176,1.9644,1.9424,0.18669,1.8777,25.399
3548,12.414,81674,91229,1.9654,1.9395,0.18671,1.8786,25.433
3549,3.7243,81715,91282,1.9663,1.9573,0.18657,1.8795,25.467
3550,25.237,81757,91334,1.9672,1.9524,0.18661,1.8804,25.502
3551,15.256,81798,91387,1.9681,1.9492,0.18663,1.8813,25.536
3552,4.5769,81840,91439,1.969,1.9464,0.18665,1.8821,25.569
3553,14.965,81882,91492,1.9698,1.938,0.18671,1.8829,25.602
3554,4.4894,81925,91546,1.9707,1.9167,0.18687,1.8837,25.634
3555,24.942,81968,91600,1.9715,1.908,0.18693,1.8845,25.666
3556,10.93,82011,91654,1.9723,1.9248,0.18681,1.8853,25.7
3557,3.2791,82054,91708,1.9732,1.9413,0.18668,1.8861,25.734
3558,9.1408,82096,91762,1.974,1.9327,0.18674,1.8869,25.766
3559,2.7422,82138,91815,1.9748,1.9385,0.1867,1.8877,25.799
3560,19.432,82180,91867,1.9756,1.9341,0.18673,1.8884,25.831
3561,5.8296,82221,91919,1.9763,1.929,0.18677,1.8892,25.863
3562,34.357,82262,91972,1.9771,1.912,0.18689,1.8899,25.894
3563,20.631,82303,92024,1.9778,1.9115,0.1869,1.8906,25.926
3564,6.1894,82345,92076,1.9785,1.8931,0.18703,1.8913,25.956
3565,16.208,82387,92129,1.9792,1.8997,0.18698,1.8919,25.986
3566,4.8625,82429,92182,1.9799,1.8851,0.18709,1.8926,26.016
3567,26.116,82471,92235,1.9805,1.8782,0.18714,1.8932,26.045
3568,9.7714,82513,92287,1.9811,1.8778,0.18714,1.8937,26.074
3569,2.9314,82554,92339,1.9817,1.9024,0.18696,1.8943,26.103
3570,0.87943,82595,92391,1.9823,1.9049,0.18694,1.8949,26.132
3571,0.26383,81922,91622,1.972,1.9958,0.18627,1.885,26.168
3572,24.899,81246,90852,1.9566,2.0203,0.18611,1.8701,26.206
3573,18.256,80568,90078,1.9408,2.0091,0.18623,1.855,26.244
3574,5.4769,79887,89303,1.925,2.0252,0.18613,1.8398,26.284
3575,27.239,79207,88527,1.9093,2.0185,0.18621,1.8247,26.324
3576,23.946,78527,87752,1.8935,2.0043,0.18635,1.8096,26.364
3577,18.819,77851,86981,1.8778,1.9695,0.18665,1.7944,26.403
3578,12.769,77178,86211,1.862,1.923,0.18703,1.7793,26.44
3579,5.4322,76506,85444,1.8462,1.8922,0.18729,1.7641,26.478
3580,1.6297,75833,84676,1.8305,1.9053,0.18722,1.749,26.518
3581,11.508,75853,84706,1.8261,1.887,0.18737,1.7447,26.557
3582,6.9014,75873,84737,1.8264,1.8726,0.18748,1.745,26.594
3583,2.0704,75894,84768,1.8269,1.8406,0.18772,1.7455,26.629
3584,10.555,75917,84802,1.8275,1.8156,0.18791,1.7461,26.665
3585,3.1882,75943,84839,1.8281,1.7919,0.18809,1.7467,26.7
3586,0.95645,75970,84876,1.8287,1.7837,0.18815,1.7472,26.734
3587,5.9828,75998,84915,1.8292,1.7941,0.18807,1.7478,26.769
3588,1.7948,76026,84953,1.8298,1.7845,0.18814,1.7483,26.803
3589,16.785,76051,84989,1.8303,1.7943,0.18807,1.7488,26.837
3590,8.2684,76075,85023,1.8309,1.7985,0.18803,1.7493,26.871
3591,2.4805,76097,85056,1.8314,1.8045,0.18799,1.7498,26.906
3592,11.787,76118,85087,1.8318,1.8103,0.18794,1.7503,26.94
3593,3.4592,76139,85118,1.8323,1.809,0.18795,1.7507,26.975
3594,1.0378,76160,85150,1.8328,1.7891,0.1881,1.7512,27.009
3595,6.4852,76183,85184,1.8332,1.7708,0.18824,1.7516,27.042
3596,1.9456,76208,85219,1.8337,1.7528,0.18837,1.752,27.076
3597,18.587,76234,85255,1.8341,1.7442,0.18844,1.7524,27.109
3598,7.9076,76259,85292,1.8346,1.7488,0.1884,1.7529,27.143
3599,2.3723,76284,85327,1.835,1.7435,0.18844,1.7533,27.176
3600,10.405,76307,85361,1.8354,1.7327,0.18852,1.7536,27.209
3601,3.1214,76329,85393,1.8357,1.7563,0.18834,1.754,27.242
3602,24.711,76351,85425,1.8361,1.7664,0.18827,1.7543,27.276
3603,13.534,76372,85457,1.8364,1.7572,0.18834,1.7546,27.308
3604,4.0603,76395,85490,1.8366,1.7381,0.18848,1.7549,27.339
3605,15.821,76418,85523,1.8369,1.7061,0.18872,1.7551,27.369
3606,4.7462,76443,85558,1.837,1.6979,0.18878,1.7552,27.397
3607,30.656,76468,85593,1.8372,1.6874,0.18886,1.7554,27.425
3608,12.626,76492,85628,1.8373,1.6751,0.18896,1.7555,27.453
3609,3.7879,76516,85662,1.8375,1.7029,0.18874,1.7557,27.482
3610,1.1364,76538,85694,1.8376,1.7427,0.18844,1.7558,27.511
3611,0.34091,76560,85726,1.8378,1.7372,0.18848,1.756,27.54
3612,19.303,76580,85756,1.8379,1.7244,0.18858,1.756,27.568
3613,5.7909,76601,85787,1.838,1.7255,0.18857,1.7561,27.596
3614,42.299,76621,85817,1.8381,1.7241,0.18858,1.7562,27.626
3615,24.263,76642,85848,1.8382,1.733,0.18852,1.7564,27.656
3616,7.2789,76664,85880,1.8384,1.7398,0.18846,1.7565,27.687
3617,24.863,76687,85913,1.8385,1.7183,0.18863,1.7566,27.717
3618,7.459,76709,85945,1.8386,1.7102,0.18869,1.7568,27.748
3619,44.299,76732,85978,1.8387,1.7256,0.18857,1.7569,27.778
3620,26.28,76754,86010,1.8389,1.7233,0.18859,1.757,27.808
3621,7.8839,76854,86118,1.8388,1.2243,0.19235,1.757,27.806
3622,14.283,76951,86225,1.8388,1.1939,0.19257,1.7569,27.804
3623,4.285,77048,86331,1.8388,1.1978,0.19254,1.7569,27.803
3624,27.968,77145,86437,1.8387,1.2216,0.19237,1.7569,27.803
3625,8.3905,77242,86544,1.8388,1.2249,0.19234,1.7569,27.804
3626,54.868,77340,86651,1.8388,1.2406,0.19222,1.7569,27.805
3627,16.46,77440,86760,1.8388,1.2473,0.19217,1.7569,27.806
3628,91.776,77540,86870,1.8388,1.2353,0.19226,1.757,27.806
3629,57.52,77641,86980,1.8388,1.2302,0.1923,1.757,27.805
3630,17.256,77741,87089,1.8388,1.2316,0.19229,1.757,27.806
3631,47.453,77840,87198,1.8388,1.2376,0.19225,1.757,27.806
