date,vsf,eb,edo,eco2,tg,p
1331,0.08795,91.3351,22.0372,3.7626,133.2382,1.5014
1332,0.08785,91.2243,22.0624,3.7783,133.4074,1.5045
1333,0.08785,91.3744,22.0869,3.7651,133.5713,1.5081
1334,0.0878,91.3577,22.1107,3.7481,133.7309,1.5119
1335,0.0878,91.1789,22.1339,3.705,133.8868,1.516
1336,0.0878,91.0497,22.1566,3.7034,134.0391,1.5204
1337,0.0878,91.003,22.1788,3.7509,134.1884,1.5249
1338,0.08785,91.2132,22.2006,3.7164,134.3348,1.5295
1339,0.088,91.2962,22.222,3.6942,134.4788,1.5342
1340,0.08815,91.188,22.2433,3.7756,134.6217,1.5389
1341,0.0884,91.2019,22.2645,3.6709,134.7645,1.5435
1342,0.08865,90.9379,22.2859,3.773,134.9085,1.5478
1343,0.08895,90.9006,22.3075,3.8296,135.0547,1.5517
1344,0.0892,90.6178,22.3296,3.7746,135.2037,1.5553
1345,0.08955,91.3234,22.3522,3.7345,135.356,1.5584
1346,0.0899,90.8063,22.3753,3.7479,135.5118,1.5612
1347,0.09035,91.0268,22.399,3.7846,135.672,1.5634
1348,0.09075,91.1594,22.4235,3.7708,135.8375,1.5652
1349,0.0912,90.9147,22.4489,3.7335,136.0089,1.5663
1350,0.0916,90.58,22.4751,3.8468,136.1864,1.567
1351,0.09195,90.5065,22.5022,3.8617,136.3698,1.5671
1352,0.0923,91.0496,22.5301,3.794,136.5585,1.5669
1353,0.0926,90.6102,22.5586,3.8563,136.7518,1.5664
1354,0.0929,90.8134,22.5877,3.8021,136.949,1.5655
1355,0.09315,90.909,22.6173,3.9088,137.1495,1.5646
1356,0.09335,90.9591,22.6473,3.7609,137.3528,1.5635
1357,0.09355,90.7592,22.6775,3.7618,137.558,1.5623
1358,0.0938,90.7761,22.7079,3.8865,137.7643,1.5612
1359,0.09395,90.6717,22.7384,3.8823,137.9719,1.56
1360,0.09405,90.677,22.7691,3.8458,138.1805,1.5589
1361,0.09405,90.5501,22.7997,3.8956,138.3888,1.558
1362,0.09405,90.526,22.8301,3.9537,138.5956,1.5573
1363,0.094,90.5888,22.8601,3.822,138.7996,1.5569
1364,0.0939,90.5327,22.8895,3.8075,139.0002,1.5568
1365,0.0937,90.6287,22.9183,4.0017,139.1964,1.5572
1366,0.09355,90.7185,22.9462,3.8356,139.3868,1.5582
1367,0.0933,90.6242,22.9731,3.7297,139.5709,1.5597
1368,0.09315,90.7931,22.999,3.9028,139.7478,1.5619
1369,0.09305,90.5879,23.0238,3.8132,139.9175,1.5646
1370,0.093,90.8737,23.0477,3.865,140.0809,1.5679
1371,0.0929,90.4502,23.0708,3.8405,140.2391,1.5715
1372,0.09285,90.6647,23.0932,3.8713,140.3926,1.5755
1373,0.0928,90.3927,23.1149,3.9409,140.5415,1.5798
1374,0.09275,90.4936,23.136,3.932,140.6862,1.5844
1375,0.09265,90.4632,23.1565,3.8638,140.8269,1.5892
1376,0.09265,90.7293,23.1763,3.8291,140.9633,1.5943
1377,0.09265,90.582,23.1956,4.0302,141.0957,1.5996
1378,0.09255,90.4948,23.2144,3.9246,141.2249,1.605
1379,0.09255,90.6593,23.2326,3.8193,141.3505,1.6106
1380,0.0926,90.6339,23.2503,3.9466,141.4725,1.6165
1381,0.0927,90.5678,23.2676,3.9197,141.5918,1.6223
1382,0.0928,90.4109,23.2847,3.9019,141.7095,1.6282
1383,0.09285,90.7604,23.3017,3.9525,141.8265,1.6339
1384,0.09295,90.6585,23.3185,3.8865,141.9427,1.6394
1385,0.0931,90.7446,23.3352,3.9134,142.0581,1.6449
1386,0.09315,90.8684,23.3519,3.83,142.1734,1.6502
1387,0.09325,90.3871,23.3685,3.9376,142.2885,1.6554
1388,0.09325,90.6616,23.3851,3.9229,142.4029,1.6604
1389,0.0932,90.3847,23.4014,3.777,142.5162,1.6655
1390,0.0932,90.5584,23.4174,3.7835,142.6271,1.6706
1391,0.093275,90.6305,23.433,3.9829,142.7351,1.6759
1392,0.09325,90.3488,23.4482,3.8951,142.841,1.6812
1393,0.093175,90.3669,23.4632,3.9334,142.9448,1.6865
1394,0.0931,90.6576,23.4777,3.876,143.0455,1.6921
1395,0.093125,90.6357,23.4916,3.9406,143.1424,1.6978
1396,0.0931,90.7899,23.5051,3.8897,143.236,1.7037
1397,0.093075,90.2788,23.5181,4.0405,143.3268,1.7097
1398,0.09315,90.7306,23.5307,3.9975,143.4147,1.7158
1399,0.093175,90.7145,23.543,3.8258,143.5004,1.722
1400,0.0932,90.8936,23.5551,4.0448,143.5845,1.7281
1401,0.093275,90.6151,23.5669,3.9496,143.6669,1.7342
1402,0.09335,90.6514,23.5785,3.9795,143.7481,1.7402
1403,0.093475,90.6144,23.59,4.0234,143.8284,1.746
1404,0.09365,90.43,23.6014,3.9888,143.9084,1.7517
1405,0.093825,90.677,23.6129,4.0347,143.9892,1.7571
1406,0.09405,90.3048,23.6247,3.9167,144.0715,1.7622
1407,0.094325,90.4025,23.6368,3.9017,144.156,1.7668
1408,0.09465,90.5581,23.6492,3.9921,144.2435,1.7709
1409,0.0529,95.8842,6.9266,1.6067,40.3212,0.022494
1410,0.0531,95.879,7.0287,1.5993,40.9209,0.034058
1411,0.0532,96.0065,7.1231,1.6167,41.476,0.045995
1412,0.05325,95.8886,7.2147,1.5735,42.0143,0.05785
1413,0.0532,96.0333,7.3052,1.5345,42.5467,0.069499
1414,0.0531,95.8958,7.3946,1.6388,43.073,0.080935
1415,0.05295,95.8308,7.4829,1.7075,43.5924,0.09214
1416,0.0528,95.6585,7.5704,1.6763,44.1074,0.10313
1417,0.0527,95.7141,7.6569,1.7183,44.6169,0.11398
1418,0.0526,96.2123,7.7421,1.6968,45.1187,0.12467
1419,0.05255,96.2596,7.8262,1.7484,45.6141,0.13518
1420,0.05255,95.683,7.9094,1.8012,46.1049,0.14552
1421,0.0526,95.8281,7.992,1.6679,46.5917,0.15571
1422,0.05275,95.8448,8.0738,1.6761,47.0739,0.16575
1423,0.0529,95.7351,8.1548,1.6933,47.5522,0.17558
1424,0.053,96.1149,8.2356,1.8343,48.0289,0.18519
1425,0.0531,95.8595,8.3163,1.8288,48.505,0.19461
1426,0.05325,95.6264,8.3967,1.7497,48.9796,0.2039
1427,0.05345,95.4997,8.4763,1.8276,49.4503,0.21303
1428,0.0536,95.7147,8.5556,1.7396,49.9184,0.22194
1429,0.05375,95.676,8.6349,1.8194,50.3871,0.23066
1430,0.0539,95.395,8.7141,1.9682,50.8556,0.23924
1431,0.0541,95.7455,8.7928,1.8399,51.3209,0.24768
1432,0.0544,95.603,8.8714,1.9023,51.7856,0.25596
1433,0.05475,95.7962,8.9502,1.8963,52.2521,0.2641
1434,0.0551,95.4979,9.0289,1.8717,52.7177,0.2721
1435,0.0555,95.6022,9.1074,1.8319,53.1828,0.27987
1436,0.05595,95.3473,9.1867,1.7944,53.652,0.28741
1437,0.0563,95.4289,9.2666,1.8973,54.1255,0.29478
1438,0.05665,95.6202,9.3465,1.8837,54.5991,0.30197
1439,0.05695,95.6165,9.4267,1.8717,55.0743,0.30896
1440,0.05715,95.3399,9.5075,1.996,55.5534,0.31579
1441,0.05725,95.7591,9.5882,1.9199,56.0324,0.32255
1442,0.05725,95.2732,9.6683,1.9907,56.508,0.32922
1443,0.0573,95.4891,9.7483,2.0143,56.9828,0.33583
1444,0.0574,95.2833,9.8281,1.983,57.4563,0.34249
1445,0.05755,95.1776,9.9068,2.0354,57.9237,0.34918
1446,0.0577,95.5475,9.9847,2.122,58.3865,0.35577
1447,0.0578,95.2354,10.0627,1.9471,58.8502,0.36225
1448,0.0579,95.1202,10.1404,2.0091,59.3128,0.36873
1449,0.05805,95.1258,10.2174,2.0246,59.7707,0.37517
1450,0.0582,95.1827,10.2943,1.9784,60.2281,0.38153
1451,0.05835,95.0982,10.3712,2.0776,60.6861,0.3879
1452,0.05845,95.1039,10.4474,2.1374,61.1395,0.39428
1453,0.0586,95.0427,10.5229,2.2332,61.589,0.40056
1454,0.0587,94.8676,10.5984,2.1952,62.0392,0.40675
1455,0.05885,95.0193,10.6737,2.1912,62.4881,0.41295
1456,0.0589,94.7365,10.7483,2.0695,62.9328,0.41911
1457,0.059,94.9535,10.8228,2.1905,63.3769,0.42521
1458,0.05905,94.9774,10.8971,2.2265,63.8205,0.43136
1459,0.05905,95.0194,10.9705,2.1555,64.2584,0.43757
1460,0.05915,95.1094,11.0429,2.2184,64.6909,0.44372
1461,0.05935,94.7062,11.1152,2.0945,65.1229,0.44982
1462,0.0596,94.6811,11.1873,2.2493,65.5537,0.45592
1463,0.0598,95.2397,11.2589,2.0993,65.9816,0.46194
1464,0.06,95.3249,11.3307,2.1226,66.4109,0.46783
1465,0.06015,94.9766,11.4028,2.1894,66.8419,0.47371
1466,0.0603,94.7019,11.4742,2.2322,67.2693,0.4796
1467,0.0604,94.8854,11.5451,2.3741,67.6935,0.48538
1468,0.06045,94.781,11.6161,2.3086,68.1187,0.49109
1469,0.06045,94.3631,11.6867,2.2598,68.5418,0.49684
1470,0.0605,94.736,11.7564,2.3342,68.9596,0.5026
1471,0.06055,94.6727,11.8259,2.2957,69.3757,0.50834
1472,0.0606,94.7558,11.8951,2.2618,69.7908,0.51418
1473,0.0606,94.6882,11.9633,2.2858,70.2001,0.52011
1474,0.0607,94.0309,12.0306,2.3086,70.604,0.526
1475,0.0607,94.4232,12.0978,2.362,71.0076,0.53185
1476,0.06075,94.3516,12.1646,2.3551,71.4084,0.53776
1477,0.0608,94.4613,12.2304,2.3779,71.8038,0.54367
1478,0.06095,94.2403,12.296,2.3968,72.1981,0.54955
1479,0.06115,94.5018,12.3615,2.2386,72.5917,0.55548
1480,0.0613,94.3719,12.4263,2.4361,72.9817,0.56141
1481,0.0614,94.6164,12.4908,2.3801,73.3698,0.56722
1482,0.0615,94.3557,12.5555,2.4166,73.7588,0.57296
1483,0.06155,94.5714,12.6197,2.4734,74.1458,0.57873
1484,0.06165,94.2073,12.6833,2.4437,74.5285,0.58449
1485,0.06175,94.0858,12.7467,2.4197,74.9106,0.59018
1486,0.0619,94.2336,12.8099,2.5453,75.2917,0.59593
1487,0.0621,94.511,12.8725,2.4928,75.6688,0.60167
1488,0.0624,94.5803,12.9348,2.4218,76.045,0.60729
1489,0.0627,94.2349,12.9975,2.4864,76.4233,0.61279
1490,0.06295,94.6017,13.0603,2.4577,76.8021,0.61819
1491,0.0632,94.2786,13.123,2.6452,77.1809,0.62345
1492,0.0634,94.2899,13.1861,2.4387,77.562,0.62856
1493,0.06355,94.1961,13.2493,2.5944,77.9439,0.63365
1494,0.0636,94.1364,13.3121,2.4638,78.3236,0.6387
1495,0.0637,94.2634,13.3746,2.4715,78.702,0.64369
1496,0.0638,94.3028,13.437,2.4909,79.0795,0.64871
1497,0.06395,94.1544,13.4989,2.4706,79.4542,0.65376
1498,0.06405,93.6956,13.5605,2.5611,79.8269,0.65878
1499,0.0642,94.5431,13.6219,2.5225,80.1991,0.66379
1500,0.0643,93.975,13.6831,2.5766,80.5698,0.66883
1501,0.0644,94.4789,13.7439,2.6153,80.9381,0.67387
1502,0.06455,94.3018,13.8043,2.4625,81.3049,0.67889
1503,0.06475,93.6283,13.8646,2.4852,81.6707,0.68391
1504,0.0649,94.0911,13.9247,2.6698,82.0351,0.68891
1505,0.06505,94.1191,13.9845,2.5685,82.3986,0.69385
1506,0.0651,94.1984,14.0443,2.5527,82.7619,0.69876
1507,0.06515,94.153,14.1038,2.5944,83.1233,0.70369
1508,0.06515,94.1404,14.1628,2.6368,83.482,0.70866
1509,0.0651,94.0782,14.2214,2.5624,83.8381,0.71369
1510,0.06505,94.0937,14.2793,2.6469,84.1905,0.71884
1511,0.06505,94.3157,14.3364,2.6782,84.5383,0.72411
1512,0.06515,94.0997,14.3929,2.6581,84.882,0.72949
1513,0.0653,93.9648,14.4489,2.6648,85.223,0.73492
1514,0.0655,93.9843,14.5045,2.5887,85.5619,0.74035
1515,0.06575,94.0772,14.5599,2.6414,85.9,0.74572
1516,0.06605,93.9363,14.6154,2.623,86.2384,0.75099
1517,0.06625,93.7781,14.671,2.7065,86.5778,0.75612
1518,0.06645,93.7126,14.7268,2.6883,86.9179,0.76113
1519,0.0666,93.9305,14.7826,2.6875,87.2585,0.76604
1520,0.06685,94.0324,14.8383,2.6869,87.599,0.7709
1521,0.06705,94.0689,14.894,2.7139,87.9393,0.77567
1522,0.0672,93.9739,14.9497,2.6851,88.28,0.78037
1523,0.06735,93.6617,15.0054,2.7262,88.6205,0.78501
1524,0.0675,93.9197,15.0609,2.6686,88.9603,0.78961
1525,0.06765,93.5744,15.1163,2.7755,89.2993,0.7942
1526,0.0679,93.7107,15.1715,2.7143,89.6374,0.79875
1527,0.0682,93.4675,15.2267,2.7016,89.9755,0.80325
1528,0.0685,93.9209,15.282,2.8435,90.3144,0.80763
1529,0.0689,93.7379,15.3375,2.7373,90.6549,0.81188
1530,0.0693,93.7923,15.3934,2.8314,90.9978,0.81595
1531,0.0696,93.5719,15.4498,2.8101,91.3439,0.81981
1532,0.0698,93.6207,15.5066,2.949,91.6928,0.8235
1533,0.07005,93.3499,15.5637,2.7075,92.0431,0.8271
1534,0.07035,93.2852,15.6208,2.8705,92.3942,0.83063
1535,0.07055,93.3071,15.6781,2.8813,92.7463,0.83409
1536,0.0707,93.7888,15.7355,2.8983,93.0993,0.83749
1537,0.0709,93.5107,15.7928,2.8649,93.4522,0.84088
1538,0.0711,93.3659,15.8501,2.8648,93.8046,0.84428
1539,0.07125,93.3101,15.9073,2.9468,94.1568,0.84767
1540,0.0713,93.1905,15.9643,2.8283,94.5085,0.85107
1541,0.0714,93.5964,16.0212,2.8511,94.8586,0.85454
1542,0.07145,93.523,16.0776,2.9061,95.2067,0.8581
1543,0.07155,93.4139,16.1336,2.934,95.5525,0.86175
1544,0.07165,93.3958,16.1893,2.8085,95.8959,0.8655
1545,0.0717,93.5315,16.2446,2.9387,96.2374,0.86932
1546,0.07165,93.4886,16.2995,2.944,96.5765,0.87323
1547,0.07155,93.5373,16.3538,2.9398,96.9122,0.87728
1548,0.0714,93.0895,16.4074,2.9407,97.2435,0.88152
1549,0.0712,93.1483,16.46,2.9284,97.5692,0.886
1550,0.071,93.4753,16.5116,3.0615,97.8886,0.89077
1551,0.0709,93.4539,16.5621,3.0733,98.2011,0.89584
1552,0.07085,93.4488,16.6115,2.9299,98.5071,0.90117
1553,0.07075,93.2699,16.66,3.0107,98.8078,0.9067
1554,0.0706,93.2852,16.7077,3.0068,99.1035,0.9124
1555,0.07055,93.1783,16.7545,3.0514,99.3938,0.9183
1556,0.07045,93.2254,16.8004,3.0026,99.6788,0.92437
1557,0.0704,93.4733,16.8455,2.9872,99.959,0.9306
1558,0.0703,93.2778,16.8899,3.0242,100.2345,0.93697
1559,0.07025,93.2624,16.9334,2.9458,100.5053,0.94347
1560,0.07025,93.2861,16.9763,3.021,100.7715,0.95009
1561,0.0703,92.9085,17.0184,2.9306,101.0338,0.95679
1562,0.0704,93.5608,17.0601,3.134,101.2931,0.96351
1563,0.0704,93.089,17.1014,3.0241,101.5504,0.97018
1564,0.0704,93.5579,17.1424,3.1019,101.8054,0.97682
1565,0.07045,93.1653,17.1828,3.1812,102.0577,0.98346
1566,0.0706,93.2751,17.2229,3.018,102.3075,0.9901
1567,0.07075,93.0606,17.2627,3.0553,102.5558,0.99665
1568,0.07095,93.4228,17.3024,3.0458,102.8035,1.0031
1569,0.0711,93.1384,17.3421,3.0682,103.0514,1.0093
1570,0.07125,93.1065,17.3818,3.1507,103.2994,1.0154
1571,0.07135,93.1906,17.4215,2.9843,103.5474,1.0213
1572,0.07145,93.2759,17.4611,3.1707,103.795,1.0271
1573,0.07155,92.882,17.5006,3.1529,104.0416,1.0329
1574,0.07165,92.8126,17.5398,3.1269,104.2873,1.0385
1575,0.0717,93.1697,17.5789,3.159,104.5318,1.0441
1576,0.07185,93.0837,17.6177,3.1057,104.7749,1.0497
1577,0.07195,92.707,17.6564,3.2135,105.0169,1.0552
1578,0.07215,93.1785,17.6949,3.1453,105.2582,1.0606
1579,0.07235,92.8852,17.7333,3.1089,105.4992,1.0659
1580,0.0726,93.0633,17.7718,3.1273,105.7407,1.071
1581,0.07275,93.167,17.8104,3.2413,105.9833,1.0759
1582,0.0729,93.1095,17.8492,3.1647,106.2268,1.0807
1583,0.07315,92.8094,17.888,3.1527,106.4706,1.0853
1584,0.0734,92.9024,17.9269,3.2012,106.7151,1.0898
1585,0.0737,93.0532,17.9661,3.1726,106.961,1.0941
1586,0.07395,93.0867,18.0055,3.2058,107.209,1.0981
1587,0.07415,92.9511,18.0452,3.18,107.4591,1.102
1588,0.07435,93.1016,18.0852,3.2259,107.7106,1.1056
1589,0.0746,92.9766,18.1253,3.2823,107.9632,1.1092
1590,0.07485,92.8858,18.1655,3.1819,108.2169,1.1126
1591,0.07505,92.6433,18.206,3.2524,108.4722,1.1158
1592,0.07525,92.8061,18.2467,3.1936,108.7287,1.119
1593,0.0754,92.8709,18.2875,3.2036,108.9861,1.122
1594,0.07555,92.909,18.3283,3.2267,109.2439,1.125
1595,0.07565,92.7041,18.3691,3.22,109.5016,1.1279
1596,0.0757,92.6748,18.4098,3.2072,109.7587,1.1309
1597,0.07575,92.8815,18.4503,3.1634,110.0144,1.134
1598,0.0757,92.9047,18.4904,3.1899,110.2681,1.1372
1599,0.0757,92.6763,18.53,3.293,110.5189,1.1405
1600,0.0756,92.536,18.5691,3.3543,110.7663,1.1441
1601,0.07555,92.6622,18.6075,3.1965,111.0098,1.1478
1602,0.07555,92.6926,18.6453,3.2474,111.249,1.1518
1603,0.0755,92.763,18.6824,3.329,111.4843,1.156
1604,0.0754,92.0599,18.7189,3.2815,111.716,1.1604
1605,0.07525,92.9112,18.7547,3.3641,111.9435,1.165
1606,0.07505,92.3315,18.7897,3.2522,112.1658,1.1699
1607,0.0749,92.4967,18.8238,3.2779,112.3821,1.1752
1608,0.0748,92.3754,18.8568,3.201,112.5922,1.1808
1609,0.0747,92.5166,18.889,3.2515,112.7966,1.1867
1610,0.07455,92.422,18.9203,3.3878,112.9959,1.1928
1611,0.0745,92.7349,18.9508,3.3391,113.1899,1.1992
1612,0.07445,92.9208,18.9805,3.2968,113.3791,1.2058
1613,0.0745,92.5045,19.0095,3.3479,113.5641,1.2125
1614,0.0745,92.5388,19.038,3.296,113.746,1.2193
1615,0.07455,92.4364,19.0662,3.3699,113.9254,1.226
1616,0.0746,92.7749,19.0939,3.2333,114.1027,1.2328
1617,0.0746,92.4314,19.1214,3.4117,114.2782,1.2395
1618,0.07465,92.6226,19.1486,3.3581,114.4517,1.2461
1619,0.0746,92.4786,19.1754,3.389,114.6233,1.2528
1620,0.07465,92.5626,19.2019,3.3187,114.7924,1.2594
1621,0.07475,92.6819,19.2279,3.2869,114.9592,1.266
1622,0.0748,92.7403,19.2538,3.2885,115.1245,1.2726
1623,0.07485,92.3724,19.2794,3.253,115.2887,1.279
1624,0.075,92.4137,19.3048,3.3811,115.4515,1.2854
1625,0.0751,92.4596,19.3301,3.2864,115.6137,1.2916
1626,0.07525,92.4543,19.3554,3.4513,115.7757,1.2977
1627,0.0754,92.6806,19.3807,3.3493,115.9378,1.3036
1628,0.0755,92.4608,19.406,3.4632,116.1004,1.3092
1629,0.07565,92.4028,19.4314,3.3882,116.2633,1.3146
1630,0.07585,92.1204,19.4567,3.3336,116.4263,1.3199
1631,0.076,92.4649,19.4823,3.4055,116.5902,1.325
1632,0.0762,92.6008,19.5079,3.4977,116.7552,1.3298
1633,0.0763,92.6657,19.5337,3.3827,116.9213,1.3343
1634,0.07645,92.623,19.5597,3.3916,117.0882,1.3387
1635,0.0766,92.3674,19.5856,3.4379,117.2554,1.343
1636,0.07675,92.3293,19.6117,3.4475,117.4231,1.3471
1637,0.077,92.699,19.6378,3.3959,117.5913,1.3511
1638,0.0773,91.9786,19.6641,3.4618,117.7609,1.3548
1639,0.0777,92.6426,19.6907,3.3866,117.9329,1.3582
1640,0.078,92.4279,19.718,3.4246,118.1089,1.3613
1641,0.0782,92.2074,19.7459,3.5062,118.2892,1.3639
1642,0.07835,92.4583,19.7743,3.4982,118.4726,1.3662
1643,0.07845,92.2025,19.803,3.5353,118.6576,1.3683
1644,0.07845,92.5445,19.8316,3.4873,118.8431,1.3704
1645,0.07855,92.6395,19.8602,3.5012,119.0275,1.3726
1646,0.07865,92.6167,19.8884,3.4188,119.2106,1.3748
1647,0.07875,92.2751,19.9166,3.4877,119.3927,1.3772
1648,0.07885,92.1342,19.9446,3.5016,119.574,1.3795
1649,0.0789,92.1251,19.9724,3.4614,119.7547,1.3819
1650,0.079,92.0808,20.0001,3.5684,119.9343,1.3843
1651,0.0791,92.1423,20.0277,3.563,120.1129,1.3868
1652,0.07915,91.8517,20.055,3.4611,120.2906,1.3894
1653,0.0793,92.3101,20.0823,3.4194,120.4673,1.3919
1654,0.0795,92.3321,20.1093,3.3967,120.6434,1.3945
1655,0.0797,92.1743,20.1365,3.5033,120.8198,1.397
1656,0.07985,92.0423,20.1638,3.4468,120.9973,1.3993
1657,0.07995,92.1828,20.1912,3.4635,121.1759,1.4015
1658,0.07995,92.0579,20.2187,3.5786,121.3547,1.4037
1659,0.0799,92.1017,20.246,3.4571,121.5325,1.4059
1660,0.07995,92.2573,20.2729,3.5344,121.7078,1.4083
1661,0.0801,92.2579,20.2994,3.4816,121.8806,1.4109
1662,0.08035,91.9077,20.3257,3.4486,122.0522,1.4135
1663,0.08065,92.2946,20.3521,3.5952,122.2245,1.4161
1664,0.081,91.995,20.3788,3.5824,122.399,1.4183
1665,0.08125,91.8681,20.4061,3.5769,122.5769,1.4203
1666,0.08155,91.5958,20.4338,3.5487,122.7584,1.4219
1667,0.08185,91.7992,20.4621,3.5391,122.9429,1.4232
1668,0.08215,92.0298,20.4908,3.5474,123.1309,1.4243
1669,0.08245,91.8782,20.52,3.5984,123.3222,1.4251
1670,0.08265,91.6554,20.5497,3.5553,123.5168,1.4257
1671,0.0828,92.1486,20.5798,3.5148,123.714,1.4261
1672,0.08295,92.246,20.6101,3.5163,123.9125,1.4264
1673,0.083,91.9146,20.6405,3.6565,124.1115,1.4268
1674,0.083,92.0012,20.6707,3.58,124.3101,1.4273
1675,0.083,92.1729,20.7007,3.4801,124.5069,1.428
1676,0.0831,91.8368,20.7303,3.5511,124.701,1.429
1677,0.08315,91.7948,20.7595,3.5653,124.893,1.4302
1678,0.08325,92.0265,20.7884,3.6222,125.0834,1.4315
1679,0.0833,91.8904,20.8172,3.6842,125.2722,1.433
1680,0.0833,91.8303,20.8456,3.6802,125.4596,1.4346
1681,0.0832,91.8301,20.8738,3.599,125.6449,1.4364
1682,0.08305,91.9203,20.9014,3.592,125.8268,1.4386
1683,0.08295,92.0958,20.9282,3.6399,126.0039,1.4411
1684,0.08285,91.9886,20.9543,3.6557,126.1759,1.444
1685,0.08285,92.1331,20.9796,3.6426,126.3428,1.4473
1686,0.0828,92.1166,21.0042,3.6257,126.5055,1.451
1687,0.0828,91.9439,21.0283,3.5828,126.6646,1.4548
1688,0.0828,91.8191,21.0518,3.5812,126.8203,1.4589
1689,0.0828,91.7738,21.0749,3.6288,126.9731,1.4632
1690,0.08285,91.9763,21.0976,3.5945,127.1231,1.4676
1691,0.083,92.0561,21.1199,3.5725,127.2709,1.4721
1692,0.08315,91.9516,21.1421,3.654,127.4176,1.4765
1693,0.0834,91.9648,21.1642,3.5494,127.5644,1.4808
1694,0.08365,91.7101,21.1865,3.6517,127.7123,1.4849
1695,0.08395,91.674,21.2091,3.7084,127.8626,1.4886
1696,0.0842,91.4012,21.2322,3.6535,128.0158,1.492
1697,0.08455,92.0814,21.2558,3.6136,128.1722,1.4949
1698,0.0849,91.5827,21.2798,3.6271,128.3322,1.4975
1699,0.08535,91.7952,21.3046,3.664,128.4966,1.4996
1700,0.08575,91.923,21.3301,3.6503,128.6664,1.5012
1701,0.0862,91.6869,21.3565,3.6132,128.842,1.5023
1702,0.0866,91.3639,21.3838,3.7265,129.0237,1.5029
1703,0.08695,91.2929,21.412,3.7416,129.2115,1.5029
1704,0.0873,91.8165,21.4409,3.6741,129.4044,1.5026
1705,0.0876,91.3926,21.4705,3.7365,129.6019,1.502
1706,0.0879,91.5884,21.5008,3.6825,129.8034,1.5012
1707,0.08815,91.6803,21.5315,3.7894,130.0083,1.5002
1708,0.08835,91.7284,21.5625,3.6416,130.2159,1.4991
1709,0.08855,91.5353,21.5939,3.6427,130.4254,1.4979
1710,0.0888,91.5513,21.6254,3.7676,130.6362,1.4968
1711,0.08895,91.4503,21.6572,3.7635,130.8483,1.4956
1712,0.08905,91.4552,21.689,3.7271,131.0614,1.4945
1713,0.08905,91.3326,21.7208,3.7772,131.2744,1.4936
1714,0.08905,91.3091,21.7524,3.8354,131.4859,1.4928
1715,0.089,91.3694,21.7835,3.7039,131.6946,1.4924
1716,0.0889,91.3151,21.8142,3.6895,131.9001,1.4924
1717,0.0887,91.4074,21.8441,3.884,132.1012,1.4927
1718,0.08855,91.4938,21.8732,3.718,132.2968,1.4936
1719,0.0883,91.4025,21.9014,3.6123,132.486,1.4951
1720,0.08815,91.565,21.9285,3.7855,132.6682,1.4971
1721,0.08805,91.3669,21.9546,3.6962,132.8434,1.4998
1722,0.088,91.6421,21.9797,3.7482,133.0125,1.5029
1723,0.0879,91.2333,22.004,3.7238,133.1765,1.5064
1724,0.08785,91.4397,22.0277,3.7548,133.3359,1.5103
1725,0.0878,91.1772,22.0506,3.8245,133.4908,1.5144
1726,0.08775,91.2741,22.073,3.8158,133.6416,1.5188
1727,0.08765,91.2445,22.0947,3.7478,133.7886,1.5234
1728,0.08765,91.5008,22.1159,3.7133,133.9314,1.5283
1729,0.08765,91.3584,22.1364,3.9146,134.0703,1.5334
1730,0.08755,91.274,22.1565,3.8092,134.2061,1.5387
1731,0.08755,91.4322,22.176,3.7041,134.3384,1.5441
1732,0.0876,91.4073,22.1951,3.8315,134.4672,1.5497
1733,0.0877,91.3431,22.2137,3.8049,134.5933,1.5553
1734,0.0878,91.1914,22.2321,3.7872,134.7181,1.5609
1735,0.08785,91.5279,22.2504,3.838,134.8421,1.5664
1736,0.08795,91.4291,22.2685,3.7722,134.9654,1.5718
1737,0.0881,91.5115,22.2866,3.7993,135.088,1.5771
1738,0.08815,91.6304,22.3046,3.7161,135.2105,1.5822
1739,0.08825,91.1658,22.3226,3.8238,135.3328,1.5872
1740,0.08825,91.43,22.3405,3.8094,135.4546,1.5921
1741,0.0882,91.1625,22.3582,3.6637,135.5752,1.5969
1742,0.0882,91.3297,22.3755,3.6704,135.6935,1.6019
1743,0.088275,91.3988,22.3925,3.87,135.809,1.607
1744,0.08825,91.1266,22.4091,3.7824,135.9225,1.6121
1745,0.088175,91.1437,22.4255,3.8208,136.0339,1.6173
1746,0.0881,91.4235,22.4413,3.7637,136.1424,1.6226
1747,0.088125,91.4018,22.4567,3.8284,136.2471,1.6281
1748,0.0881,91.55,22.4715,3.7778,136.3486,1.6339
1749,0.088075,91.0567,22.486,3.9287,136.4474,1.6397
1750,0.08815,91.4918,22.5,3.8859,136.5434,1.6456
1751,0.088175,91.4758,22.5137,3.7145,136.6373,1.6515
1752,0.0882,91.648,22.5272,3.9337,136.7297,1.6574
1753,0.088275,91.3791,22.5404,3.8387,136.8205,1.6632
1754,0.08835,91.4137,22.5534,3.8687,136.91,1.669
1755,0.088475,91.3777,22.5664,3.9129,136.9987,1.6747
1756,0.08865,91.1995,22.5793,3.8785,137.0873,1.6802
1757,0.088825,91.4374,22.5922,3.9246,137.1766,1.6854
1758,0.08905,91.0782,22.6054,3.8068,137.2674,1.6903
1759,0.089325,91.1722,22.619,3.792,137.3604,1.6947
